industy_segment_name,pack_size_name,base_pack_design_name,base_pack_design_id,industy_segment_id,pack_size_id,product,ptr,ptd,display_mrp,mrp,alternate_category,product_erp_id,is_promoted,product_weight_in_gm
CAR,200 GM,Suji Rusk Toast 200 GM,DAK8L685615B41500,Bakery_Ambient,200 GM_Bakery_Ambient,Rusk Suji 184 GM * 5.88 KG,27.78,26.08,35,35,Rusk/Toast,FA561501840588000D,FALSE,0
CAR,LARGE PACK,FLETS CHO BAR ALMND (30GX18PC),FLB7A460232E54907,Chocolate_Frozen,LARGE PACK_Chocolate_Frozen,Flets Cho BarAlmonf(30GX18PC)=540G*6.48,225.98,100.06,360,360,Chocolate,FL023205400648000D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 10|35 GM*10.5 KG,7.4999,7,10,10,Peanuts,FE081200351050000D,FALSE,0
CAR,LARGE PACK,Roll Pole Strawberry 150 Gm,BIM9C310796E51359,Western Snacks_Out of Home,LARGE PACK_Western Snacks_Out of Home,ROLL POLE  CHOCO DROOL 150 GM*4.50,71.822,66.5,100,100,Confectionery,FI282501500450000D,FALSE,0
CAR,LARGE PACK,Roll Pole Red Velvet-150-Gm,BIM9C310794E53358,Western Snacks_Out of Home,LARGE PACK_Western Snacks_Out of Home,ROLL POLE RED VELVET 150 GM*4.50,89.7729,83.12,125,125,Confectionery,FI079401500450000D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 10|38 GM*11.4 KG,7.4999,7,10,10,Peanuts,FE081200381140000D,FALSE,0
CAR,LARGE PACK,Roll Pole Strawberry 100 Gm,AIM9C310796F81358,Western Snacks_Out of Home,LARGE PACK_Western Snacks_Out of Home,ROLL POLE CHOCOLATE 180 GM*5.40,107.728,99.74,150,150,Confectionery,FI282501800540000D,FALSE,0
CAR,LARGE PACK,Roll Pole Red Velvet 400 Gm,AIM9C310794E51355,Western Snacks_Out of Home,LARGE PACK_Western Snacks_Out of Home,ROLL POLE 360 GMS*7.20 ( 20 PC ),179.5458,166.24,250,250,Confectionery,FI282503600720000D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 10|34 GM*10.2 KG,7.5,7.01,10,10,Peanuts,FE081200341020001D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 10|35 GM*10.5 KG NGP,7.6313,7.19,10,10,Peanuts,FE081200351050002D,FALSE,0
CAR,LARGE PACK,Takatak Bhoot Chilli-25-Mrp,BIA7L675725E54874,Western Snacks_Out of Home,LARGE PACK_Western Snacks_Out of Home,Takatak Bhoot Chilli 110 GM * 5.94 KG,22.32,20.86,40,40,Bridges,FI572501100594000D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 10|40 GM*9.6 KG NGP,7.6313,7.19,10,10,Peanuts,FE081200400960000D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 10|40 GM*12 KG NGP,7.6313,7.19,10,10,Peanuts,FE081200401200002D,FALSE,0
CAR,MRP 10,Peanut Salted MRP 10,BEI9C370812A11184,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 10|34GM*10.2KG NGP,7.6313,7.19,10,10,Peanuts,FE081200341020002D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 5|16 GM*8.064 KG,3.75,3.51,5,5,Peanuts,FE081200160806400D,FALSE,0
CAR,MRP 20,Takatak Masala MRP 20,BIA7L670883A51545,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Takatak Chatpata Masala 90 GM * 7.2 KG,13.393,12.52,20,20,Bridges,FI122500900720000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Hing Jeera) 140 Gm,AEI9B740666D21087,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted (Hing Jeera)140 GM*5.6 KG,50,47.05,70,70,Peanuts,FE066601400560000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Lime & Chilli) 140 Gm,AEI9B740667D21090,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted(Lime & Chilli)140GM*5.6KG,50,47.06,70,70,Peanuts,FE066701400560000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Salt & Pepper) 140 Gm,AEI9B740669D21098,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted(Salt & Pepper)140GM*5.6KG,50,47.05,70,70,Peanuts,FE066901400560000D,FALSE,0
CAR,150 GM,Peanut Roasted (Chilli Achari)-150-Gm,BEI9B740665D24406,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted(Chilli Achari)140GM*5.6KG,50,47.06,70,70,Peanuts,FE066501400560000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Nimbu Pudina) 140 Gm,AEI9B740668D21094,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted(Nimbu Pudina) 140GM*5.6KG,50,47.06,70,70,Peanuts,FE066801400560000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Tandoori) 140 Gm,AEI9B740671D21106,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted(Tandoori) 140GM*5.6KG,50,47.05,70,70,Peanuts,FE067101400560000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Salted) 140 Gm,AEI9B740670D21102,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Peanut Roasted (Salted) 140 GM * 5.6 KG,50,47.06,70,70,Peanuts,FE067001400560000D,FALSE,0
CAR,LARGE PACK,Takatak Masala MRP 25,AIA7L670883A61546,Western Snacks_In-Home,LARGE PACK_Western Snacks_In-Home,Takatak Chatpata Masala 95 GM * 7.6 KG,14.285,13.35,25,25,Bridges,FI122500950760000D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 5|18 GM*10.584 KG,3.7499,3.5,5,5,Peanuts,FE081200181058400D,FALSE,0
CAR,MRP 10,Mexilla Flamin Hot MRP 10,BIH4B540580A14875,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Mexilla Flaming Hot 40 GM * 4.8 KG,7.143,6.67,10,10,Mexilla,FI058000400480001D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 5|18 GM*9.072 KG,3.7499,3.5,5,5,Peanuts,FE081200180907201D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 5|17 GM*7.344 KG NGP,3.7945,3.57,5,5,Peanuts,FE081200170734400D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 5|20 GM*8.64 KG NGP,3.7945,3.57,5,5,Peanuts,FE081200200864000D,FALSE,0
CAR,MRP 5,Snaclite Fun Wheel MRP 5,BIC6C493692A30086,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Snac Lite Fun Wheel 20 GM * 2.88 KG,3.661,3.42,5,5,Extruded,FI369200200288001D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 5|20 GM*9.6 KG NGP,3.7945,3.57,5,5,Peanuts,FE081200200960000D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 5|16GM*7.68KG NGP,3.7945,3.57,5,5,Peanuts,FE081200160768000D,FALSE,0
CAR,MRP 5,Navratan Mix MRP 5,BDM5B720617A31073,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,Navrattan Mix 21 GM * 10.584 KG,3.75,3.5,5,5,Mix/Chivra/Chanachur,FD098000211058400D,FALSE,0
CAR,MRP 25,Snac Lite Fries MRP 25,BIC6C492275A64877,Western Snacks_Out of Home,MRP 25_Western Snacks_Out of Home,Snac Lite Fries 56 GM * 3.024 KG,14.285,13.35,25,25,Extruded,FI227500560302400D,FALSE,0
CAR,MRP 5,Peanut Salted MRP 5,BEI9C370812A31186,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 5|18 GM*9.072 KG NGP,3.7945,3.57,5,5,Peanuts,FE081200180907203D,FALSE,0
CAR,200 GM,Boondi Plain 200 Gm,ADA4A200180B40206,Namkeen_In-Home,200 GM_Namkeen_In-Home,Boondi Plain 210 GM * 10.08 KG,41.972,39.5,55,55,Besan Namkeen,FD018002101008000D,FALSE,0
CAR,200 GM,Boondi Masala 200 Gm,ADA4A200178B40200,Namkeen_In-Home,200 GM_Namkeen_In-Home,Boondi Masala 210 GM * 10.08 KG,41.972,39.5,55,55,Besan Namkeen,FD017802101008000D,FALSE,0
CAR,MRP 20,Peanut Salted MRP 20,BEI9C370812A51185,"Nuts, Seeds, Berries_Out of Home","MRP 20_Nuts, Seeds, Berries_Out of Home",Salted Peanut MRP 20|72 GM*7.2 KG,14.518,13.63,20,20,Peanuts,FE081200720720000D,FALSE,0
CAR,MRP 20,Peanut Salted MRP 20,BEI9C370812A51185,"Nuts, Seeds, Berries_Out of Home","MRP 20_Nuts, Seeds, Berries_Out of Home",Peanut Salted MRP 20|80 GM*8 KG,14.518,11.42,20,20,Peanuts,FE081200800800000D,FALSE,0
CAR,MRP 5,Gup Shup Peanut MRP 5,BEI9A840392A30685,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Gupshup Peanuts 19 GM * 9.576 KG,3.75,3.5,6,6,Peanuts,FD582100190957600D,FALSE,0
CAR,MRP 5,Peanuts Spicy MRP 5,BEI9C620852A31191,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanuts Spicy MRP 5|20 GM*9.6 KG,3.7945,3.57,5,5,Peanuts,FE085200200960000D,FALSE,0
CAR,MRP 5,Peanuts Spicy MRP 5,BEI9C620852A31191,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Peanuts Spicy MRP5|20 GM*6 KG,3.7945,3.57,5,5,Peanuts,FE085200200600000D,FALSE,0
CAR,200 GM,Boondi Raita 200 Gm,ADA4A200181B40209,Namkeen_In-Home,200 GM_Namkeen_In-Home,Boondi Raita 210 GM * 10.08 KG,41.972,39.5,55,55,Besan Namkeen,FD018102101008000D,FALSE,0
CAR,LARGE PACK,VEG COCONUT GUJIYA 100 gm,DHG2A821476E54878,Sweets_Ambient,LARGE PACK_Sweets_Ambient,Coconut Gujiya 200 GM * 8 KG,37.714,37.71,99,99,Khoa Based,FH147602000800000D,FALSE,0
CAR,MRP 10,Tasty Nuts MRP 10,BEI9C670892A11568,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 10|50 GM*12 KG NGP,7.6313,7.19,10,10,Peanuts,FE089200501200001D,FALSE,0
CAR,MRP 10,Vanilla MRP 10,BIM9B940673A14879,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Vanilla 25 GM * 5 KG,6.78,6.33,10,10,Confectionery,FI067300250500001D,FALSE,0
CAR,MRP 10,Tasty Nuts MRP 10,BEI9C670892A11568,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 10|40 GM*9.6 KG NGP,7.6313,7.19,10,10,Peanuts,FE089200400960000D,FALSE,0
CAR,MRP 10,Tasty Nuts MRP 10,BEI9C670892A11568,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 10(INST)|55 GM*13.2KG NGP,7.6313,7.19,10,10,Peanuts,FE089200551320001D,FALSE,0
CAR,MRP 10,Tasty Nuts MRP 10,BEI9C670892A11568,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP10|45 GM*10.8 KG NGP,7.6313,7.19,10,10,Peanuts,FE089200451080000D,FALSE,0
CAR,MRP 5,Snac Lite Pipes MRP 5,BIC6C495860A34880,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Snac Lite Pipes 20 GM * 2.88 KG,3.661,3.42,5,5,Extruded,FI586000200288000D,FALSE,0
CAR,MRP 10,Tasty Nuts MRP 10,BEI9C670892A11568,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 10|38GM*9.12KG NGP,7.6313,7.19,10,10,Peanuts,FE089200380912000D,FALSE,0
CAR,MRP 5,Tasty Nuts MRP 5,BEI9C670892A31570,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Sing Bhujia MRP 5|25 GM*10.8 KG NGP,3.7945,3.57,5,5,Peanuts,FE089200251080000D,FALSE,0
CAR,MRP 5,Tasty Nuts MRP 5,BEI9C670892A31570,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 5|20 GM*8.64 KG NGP,3.7945,3.57,5,5,Peanuts,FE089200200864000D,FALSE,0
CAR,MRP 35,Thanda Fanda Rose Flavoured Milk 200 Ml,EBC8C690798C64662,Beverages_Emerging,MRP 35_Beverages_Emerging,Thanda Fanda Rose Milk 200GM*4.8KG,23.438,23.43,35,35,Flavored Milk,FB079802000480000D,FALSE,0
CAR,MRP 5,Tasty Nuts MRP 5,BEI9C670892A31570,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Tasty Nuts MRP 5|18GM*7.776KG NGP,3.7945,3.57,5,5,Peanuts,FE089200180777600D,FALSE,0
CAR,MRP 10,Banana Chips Yellow MRP 10,BIA3A110156A10006,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Banana Chips Yellow MRP 10|20 GM*4.6 KG,7.4999,7,10,10,Banana Chips,FI015600200460000D,FALSE,0
CAR,MRP 10,Banana Chips Yellow MRP 10,BIA3A110156A10006,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Banana Chips Yellow MRP 10|15 GM*3 KG,7.143,6.68,10,10,Banana Chips,FI015600150300000D,FALSE,0
CAR,MRP 40,Snac Lite Fries MRP 40,BIC6C492275F94881,Western Snacks_Out of Home,MRP 40_Western Snacks_Out of Home,Snac Lite Fries 78 GM*4.68 KG,29.762,27.81,40,40,Extruded,FI227500780468000D,FALSE,0
CAR,MRP 10,Banana Chips Yellow MRP 10,BIA3A110156A10006,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Banana Chips Yellow MRP 10|18 GM*4.14 KG,7.4999,7,10,10,Banana Chips,FI015600180414000D,FALSE,0
CAR,250 GM,Fenny Laccha-250-Gm,DKG5A700292B32696,RTC & Condiments_Ambient,250 GM_RTC & Condiments_Ambient,Fenny Laccha 250GM*6KG,63.4921,59.33,80,80,Laccha Sweets,FK029202500600000D,FALSE,0
CAR,MRP 10,Cream Cone Vanilla,FNF6A560902A13973,Dairy - Daily_Frozen,MRP 10_Dairy - Daily_Frozen,Cream Cone Vanilla 30 GM*0.96 KG,7.3692,6.95,10,10,Icecream,FN090200300096000D,FALSE,0
CAR,250 GM,Halwa Moong Dal 240 Gm,DHI4A900604B30715,Sweets_Ambient,250 GM_Sweets_Ambient,Moong Dal Halwa 240 GM*11.52 KG NGP,105.8201,99.83,130,130,Pulses & Cereal Based Sweets,FH060402401152000D,FALSE,0
CAR,1 KG,Halwa Moong Dal 1 Kg,DHI4A900604B10714,Sweets_Ambient,1 KG_Sweets_Ambient,Moong Dal Halwa 1 KG*6 KG NGP,485.7143,441.55,510,510,Pulses & Cereal Based Sweets,FH060410000600000D,FALSE,0
CAR,400 GM,Petha Agra Dry 350 Gm,DHJ2A671291B21247,Sweets_Ambient,400 GM_Sweets_Ambient,Agra Petha 350 GM*7 KG NGP,85.4701,80.63,105,105,Petha,FH129103500700000D,FALSE,0
CAR,200 GM,Petha Agra Dry 200 Gm,DHJ2A671291B41246,Sweets_Ambient,200 GM_Sweets_Ambient,Agra Petha 200 GM*9.6 KG NGP,52.9101,49.91,65,65,Petha,FH129102000960000D,FALSE,0
CAR,MRP 10,Banana Chips Yellow MRP 10,BIA3A110156A10006,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,BananaChips Yellow MRP10|20GM*3.6KG NGP,7.6313,7.19,10,10,Banana Chips,FI015600200360000D,FALSE,0
CAR,MRP 10,Mexilla Nacho Cheese MRP 10,BIA7B540584A10970,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Mexilla Nacho Cheese 40 GM * 4.8 KG,7.6313,7.19,10,10,Bridges,FI058400400480001D,FALSE,0
CAR,400 GM,Kalakand 400 Gm,DHH6B090440B20790,Sweets_Ambient,400 GM_Sweets_Ambient,Kalakand 400 GM*4.8 KG,214.676,198.77,275,275,Milk Based,FH044004000480000D,FALSE,0
CAR,1 KG,Kalakand 1 Kg,DHH6B090440B10789,Sweets_Ambient,1 KG_Sweets_Ambient,Kalakand 1 KG*6 KG,498.5267,453.2,523.45,523.45,Milk Based,FH044010000600000D,FALSE,0
CAR,400 GM,Kaju Katli 400 Gm,DHC5B030433B20768,Sweets_Ambient,400 GM_Sweets_Ambient,Kaju Katli 400 GM*4.8 KG NGP,323.9657,299.96,415,415,Dry Fruit & Nuts Based,FH043304000480000D,FALSE,0
CAR,1 KG,Kaju Katli 1 Kg,DHC5B030433B10014,Sweets_Ambient,1 KG_Sweets_Ambient,Kaju Katli 1 KG*6 KG NGP,768.8,698.9,807.24,807.24,Dry Fruit & Nuts Based,FH043310000600000D,FALSE,0
CAR,800 GM,Gulab Jamun Mini 750 Gm,DHB6A830825B60674,Sweets_Ambient,800 GM_Sweets_Ambient,Small Gulab Jamun 750 GM*9 KG NGP,156.128,144.56,200,200,Chenna,FH082507500900000D,FALSE,0
CAR,100 GM,Gulab Jamun Cup 120 Gm,DHB6A830390B70669,Sweets_Ambient,100 GM_Sweets_Ambient,Gulab Jamun Cup 120 GM*8.64 KG NGP,36.63,34.55,45,45,Chenna,FH039001200864001D,FALSE,0
CAR,MRP 10,Mexilla Nacho Cheese MRP 10,BIA7B540584A10970,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Mexilla Nacho Cheese MRP 10|40GM*4.8KG,7.6313,7.19,10,10,Bridges,FI058400400480002D,FALSE,0
CAR,100 GM,Rasgulla Cup 120 Gm,DHB6C160761B71315,Sweets_Ambient,100 GM_Sweets_Ambient,Rasgulla Cup 120 GM*8.64 KG NGP,37.2671,35.15,45,45,Chenna,FH076101200864000D,FALSE,0
CAR,800 GM,Rasgulla 750 Gm,DHB6C160761B61314,Sweets_Ambient,800 GM_Sweets_Ambient,Rasgulla 750 GM*9 KG NGP,148.3216,137.33,190,190,Chenna,FH076107500900000D,FALSE,0
CAR,MRP 10,Panga Tangy Tomato MRP 10,BIA7B810634A13851,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Panga Tangy Tomato MRP 10|38 GM*4.104 KG,7.764,7.25,10,10,Bridges,FI063400380410400D,FALSE,0
CAR,GIFT PACK,Special Gift Box 1.3 Kg,DJF2C600850B81453,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Special Gift Box 1.3 KG*5.2 KG,1,0,205.44,205.44,Gift Pack,FJ085013000520000D,FALSE,0
CAR,GIFT PACK,Combo - Gp All Time Delight 600 Gm,DJF2L090127B80502,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-All Time Delight 600 GM*7.2 KG,289.0038,273.28,369,369,Gift Pack,FJ012706000720000D,FALSE,0
CAR,LARGE PACK,Assorted 350Gm,DHC5A180141E51945,Sweets_Ambient,LARGE PACK_Sweets_Ambient,Assorted 350 GM*8.4 KG NGP,401.0025,379.19,480,480,Dry Fruit & Nuts Based,FH014103500840000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Madhur Rishtey 600 Gm,DJF2L090493B80521,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Madhur Rishtey 600 GM*7.2 KG,187.9699,177.75,240,240,Gift Pack,FJ049306000720000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Sneh Bandhan 400 Gm,DJF2L090827B80533,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Sneh Bandhan 400 GM*8 KG,129.2293,122.2,165,165,Gift Pack,FJ082704000800000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Anmol Bandhan 950 Gm,DJF2L090139B80504,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Anmol Bandhan 950 GM*11.4 KG,262.3746,248.11,335,335,Gift Pack,FJ013909501140000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Celebration 1.6 Kg,DJF2L090800B80522,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Celebration 1.65 KG*12.8 KG,305.4511,0,,0,Gift Pack,FJ080016001280000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Celebration 1.65 Kg,DJF2L090800B80523,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Celebration 1.65 KG*13.2 KG,422.9323,399.93,540,540,Gift Pack,FJ080016501320000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Desire 1.885 Kg,DJF2L090801B80524,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Desire 1.885 KG*16.965 KG,430.7644,0,,0,Gift Pack,FJ080118851696500D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Desire 1.9 Kg,DJF2L090801B80525,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Desire 1.9 KG*11.4 KG,462.0927,436.96,590,590,Gift Pack,FJ080119001140000D,FALSE,0
CAR,GIFT PACK,Dry Fruit - Gp Atoot Rishtey 720 Gm,DJC3D340146B80575,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Atoot Rishtey 720 GM*8.64 KG,227.1304,214.78,290,290,Dry Fruit,FJ014607200864000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Anmol Bandhan 900 Gm,DJF2L090139B80503,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Anmol Bandhan 900 GM*10.8 KG,234.9624,222.18,300,300,Gift Pack,FJ013909001080000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Double Joy 450 Gm,DJF2L090274B80509,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Double Joy 450 GM*10.8 KG,125.3133,118.49,150,150,Gift Pack,FJ027404501080000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Lavish Delight 1.15 Kg,DJF2L090474B80520,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Lavish Delight 1.15 KG*9.2 KG,313.2832,296.24,400,400,Gift Pack,FJ047411500920000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Delicious Joy 450 Gm,DJF2L090265B80507,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Delicious Joy 450 GM*9 KG,121.3972,114.79,155,155,Gift Pack,FJ026504500900000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Heritage 2.17 Kg,DJF2L090802B80526,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Heritage 2.17 KG*13.02 KG,571.7419,540.65,730,730,Gift Pack,FJ080221701302000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Supreme Joy 700 Gm,DJF2L090861B80534,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Supreme Joy 700 GM*8.4 KG,195.802,185.15,250,250,Gift Pack,FJ086107000840000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Divine Delight 950 Gm,DJF2L090271B80508,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Divine Delight 950 GM*7.6 KG,250.6266,236.99,320,320,Gift Pack,FJ027109500760000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Festive Delight 850 Gm,DJF2L090293B80512,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Festive Delight 850 GM*10.2 KG,219.2982,207.37,280,280,Gift Pack,FJ029308501020000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Imperial Joy 550 Gm,DJF2L090407B80516,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Imperial Joy 550 GM*9.9 KG,144.8935,0,,0,Gift Pack,FJ040705500990000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Imperial Joy 670 Gm,DJF2L090407B80517,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Imperial Joy 670 GM*8.04 KG,164.4737,155.53,210,210,Gift Pack,FJ040706700804000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Heavenly Delight 1.4 Kg,DJF2L090399B80513,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Heavenly Delight 1.4 KG*11.2 KG,352.4436,333.28,450,450,Gift Pack,FJ039914001120000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Royal Treasures 1.8 Kg,DJF2L090804B80530,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Royal Treasures 1.8 KG*14.4 KG,422.9323,0,,0,Gift Pack,FJ080418001440000D,FALSE,0
CAR,MRP 10,Panga Tangy Tomato MRP 10,BIA7B810634A13851,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Panga Tangy Tomato MRP 10|38 GM*5.472 KG,7.764,7.25,10,10,Bridges,FI063400380547200D,FALSE,0
CAR,100 GM,Delights Mango 125 Gm,DHE9A600497B70564,Sweets_Ambient,100 GM_Sweets_Ambient,Mango 125 GM*1.25 KG,151.5152,144.3,175,175,Fruit Based,FH049701250125000D,FALSE,0
CAR,100 GM,Delights Pineapple 125 Gm,DHE9A600733B70565,Sweets_Ambient,100 GM_Sweets_Ambient,Pineapple 125 GM*1.25 KG,151.5152,144.3,175,175,Fruit Based,FH073301250125000D,FALSE,0
